code,city,hospName,hospID,hospAddress,latitude,longitude,hospTel
5,臺南市,曾立榮內科診所,3521013064,臺南市東區自強里中華東路2段339號,22.981451,120.229916,06-3353678
5,臺南市,高榮志家庭醫學科診所,3521011382,臺南市東區東光里東安路50號,22.993672,120.226785,06-2763456
5,臺南市,徐慶鐘小兒科診所,3521011435,臺南市東區中西里長榮路2段306號,22.991342,120.221654,06-2369954
5,臺南市,丁慶雄耳鼻喉科診所,3521012610,臺南市東區後甲里裕農路613號1樓,22.988734,120.235236,06-2371000
5,臺南市,王舒岳兒科診所,3521013046,臺南市東區崇文里生產路281號,22.965031,120.228988,06-2902816
5,臺南市,陳沛植診所,3505320439,臺南市東區富強里裕農路302號,22.986515,120.228708,06-2080298
5,臺南市,華恆輝家庭醫學科診所,3521012549,臺南市東區崇善路616號,22.969176,120.230788,06-3358088
5,臺南市,喜樂小兒科診所,3521012745,臺南市東區東光里東光路１段106號,22.994121,120.231404,06-2757958
5,臺南市,臺灣基督長老教會新樓醫療財團法人臺南新樓醫院,1121010018,臺南市東區東門路一段57號,22.989158,120.212807,06-2748316
5,臺南市,富田診所,3521011168,臺南市東區東聖里裕農路594號,22.988415,120.234975,06-2683023
5,臺南市,高愛文內科專科診所,3505320368,臺南市東區東光里怡東路157號,22.994223,120.228241,06-2353789
5,臺南市,楊博文耳鼻喉科診所,3505320331,臺南市東區崇善里仁和路76-8號,22.975262,120.230704,06-2903911
5,臺南市,石荃小兒科診所,3521011480,臺南市東區文聖里裕農1街158號,22.984665,120.23837,06-3363558
5,臺南市,陳錦標診所,3521011239,臺南市東區富裕里東門路2段213號,22.984622,120.224881,06-2350889
5,臺南市,呂品宜小兒科診所,3521011337,臺南市東區崇德里崇明路415號,22.973572,120.224127,06-2674333
5,臺南市,康福內科診所,3521013582,臺南市東區崇德里中華東路3段207號,22.976241,120.225472,06-2890910
5,臺南市,仁愛醫療社團法人仁愛醫院,0905320014,臺南市東區北門路一段10號,22.989768,120.211613,06-2213111
5,臺南市,惠民診所,3505320920,臺南市東區長榮路一段15號,22.982693,120.215998,06-2080195
5,臺南市,陳煌奇耳鼻喉科診所,3521010616,臺南市東區崇學路271號之4,22.982436,120.225407,06-2680472
5,臺南市,欣姿診所,3505320448,臺南市東區東門路二段300號,22.98374,120.225575,06-2903977
5,臺南市,吳美華小兒科診所,3521011051,臺南市東區凱旋路42號,22.993079,120.232087,06-2740172
5,臺南市,路加小兒科診所,3521011275,臺南市東區中華東路二段185巷26號,22.98458,120.233445,06-2883000
5,臺南市,杏福內科診所,3505321025,臺南市東區裕誠街526號2樓,22.989882,120.247457,06-3310009
5,臺南市,樂而康診所,3505321070,臺南市東區崇德路880號,22.9623188,120.227432,06-2607799
5,臺南市,璺到底皮膚專科診所,3521013662,臺南市東區崇明路153之1號,22.9791408,120.218886,06-2882555
5,臺南市,臺南市南區衛生所,2321020019,臺南市南區南都里南和路6號,22.960677,120.188068,06-2618578
5,臺南市,葉太原診所,3521020854,臺南市南區新興里夏林路172號,22.980561,120.194766,06-2633011
5,臺南市,林黑潮診所,3521020470,臺南市南區金華路一段377號,22.969694,120.190265,06-2656789
5,臺南市,王日榮耳鼻喉科診所,3521022116,臺南市南區新生里大同路2段102號,22.980509,120.212113,06-2149955
5,臺南市,泰立診所,3521020916,臺南市南區府南里西門路1段199號,22.974573,120.197526,06-2636629
5,臺南市,唐勳樟診所,3521020943,臺南市南區明興里金華路1段160號,22.965263,120.189999,06-2642266
5,臺南市,張士澎內科家醫科診所,3521020809,臺南市南區新昌里西門路1段611號,22.985316,120.197345,06-2216216
5,臺南市,林大傑耳鼻喉科診所,3521020612,臺南市南區金華里金華路2段171號,22.981265,120.191295,06-2915660
5,臺南市,張祐禎家庭醫學科診所,3521020827,臺南市南區南華里中華南路2段72號,22.961611,120.188872,06-2920909
5,臺南市,民安診所,3521020890,臺南市南區喜南里喜樹路272號,22.940085,120.177937,06-2622143
5,臺南市,霍永惠診所,3521020738,臺南市南區新興里健康路2段35號,22.981313,120.196551,06-2658666
5,臺南市,良典內科小兒科診所,3521020309,臺南市南區大林里大同路2段356號,22.975656,120.213873,06-2158491
5,臺南市,信龍診所,3521020514,臺南市南區佛壇里明興路1360號,22.92237,120.184546,06-2628733
5,臺南市,文賓小兒科內科診所,3521020050,臺南市南區新興路361號,22.975482,120.191443,06-2643548
5,臺南市,吳南宏家庭醫學科診所,3521020747,臺南市南區文南里文南路76號,22.983604,120.189963,06-2920800
5,臺南市,迦南內科診所,3521020970,臺南市南區明興里金華路1段32號,22.962161,120.189518,06-2614718
5,臺南市,美侖診所,3521022198,臺南市南區金華里健康路2段237號,22.98148,120.190794,06-2915730
5,臺南市,林宗潔小兒科診所,3521020452,臺南市南區再興里健康路2段191號,22.981432,120.192492,06-2631916
5,臺南市,洪允宗診所,3521020792,臺南市南區明亮里金華路一段246號,22.967493,120.19031,06-2915632
5,臺南市,林俊良耳鼻喉科診所,3521020658,臺南市南區廣州里金華路2段346號,22.983951,120.191821,06-2286959
5,臺南市,青禾診所,3505330088,臺南市南區明興里金華路一段128號,22.964396,120.18986,06-2658288
5,臺南市,仁和診所,3505330168,臺南市南區永寧里灣裡路224號1樓,22.927804,120.181496,06-2622640
5,臺南市,加恩耳鼻喉專科診所,3505330300,臺南市南區明亮里金華路一段450號,22.972232,120.190805,06-2616598
5,臺南市,欣祐診所,3505330435,臺南市南區興農里明興路1111號,22.928246,120.186445,06-2626588
5,臺南市,君安診所,3505330391,臺南市南區大同路二段186巷1號,22.976845,120.213381,06-2158218
5,臺南市,蘇柏蒼耳鼻喉科診所,3521020765,臺南市南區金華路二段64號2樓,22.97715,120.191273,06-2918818
5,臺南市,李昭榮內科診所,3505330140,臺南市南區金華路二段281號 ,22.984172,120.191526,06-2610266
5,臺南市,王文哲健康耳鼻喉科診所,3505330211,臺南市南區健康路二段169號2樓及171號1、2樓,22.981424,120.193082,06-2637199
5,臺南市,林明仁內科診所,3521022385,臺南市南區大同路二段432號1樓,22.9739515,120.2143109,06-2144525
5,臺南市,侯明邦診所,3521020363,臺南市南區新興路371號,22.975184,120.191378,06-2657867
5,臺南市,加恩內科診所,3505330462,臺南市南區金華路一段452號,22.9722763,120.1908128,06-2616598
5,臺南市,陳中仁耳鼻喉科診所,3505330220,臺南市南區健康路二段169號2樓及171號1、2樓,22.9811373,120.1930179,06-2637199
5,臺南市,林孟津小兒科診所,3521020596,臺南市南區建南路119號,22.9848597,120.190765,06-2610883
5,臺南市,臺南市北區衛生所,2321040011,臺南市北區公園里西華街50號,23.000114,120.210875,06-2252404
5,臺南市,蘇耳鼻喉科診所,3521042538,臺南市北區大豐里文賢路261、263號,23.009553,120.193717,06-3507711
5,臺南市,張金石小兒科診所,3521040945,臺南市北區玉皇里公園路191號,22.999265,120.207567,06-2216695
5,臺南市,陳文峯耳鼻喉科診所,3521040838,臺南市北區正覺里公園路703號,23.016742,120.214586,06-2833398
5,臺南市,楊宏義小兒科診所,3521040552,臺南市北區國興里開元路426號,23.010748,120.22582,06-2742678
5,臺南市,國立成功大學醫學院附設醫院,0421040011,臺南市北區勝利路138號,23.00221,120.21923,06-2353535
5,臺南市,惠幼小兒科診所,3521040749,臺南市北區玉皇里公園路167號,22.998766,120.207288,06-2251179
5,臺南市,志誠醫院,1521040050,臺南市北區公園路315號,23.00352,120.209963,06-2210423
5,臺南市,大道診所,3521042716,臺南市北區實踐里大武街148之2號,23.01274,120.216792,06-2526863
5,臺南市,德幼小兒科診所,3521042618,臺南市北區文元里和緯路3段322號,23.010219,120.195836,06-2584000
5,臺南市,幼之園小兒科診所,3521042805,臺南市北區北華里忠義路三段24號,22.999314,120.205395,06-2213434
5,臺南市,海安小兒科診所,3521042609,臺南市北區元美里海安路三段761、761-1號,23.015355,120.199951,06-3589696
5,臺南市,文賢內科診所,3521042627,臺南市北區大和里文賢路629號,23.013301,120.193651,06-2502588
5,臺南市,柯中文皮膚科診所,3521042430,臺南市北區和順里公園南路356號,23.003028,120.202751,06-2289333
5,臺南市,王克紹診所,3521040061,臺南市北區裕民里成功路516號,23.001442,120.1966,06-2211177
5,臺南市,蕭震亞診所,3521042234,臺南市北區賢北里和緯路5段46號,23.006557,120.185095,06-2808288
5,臺南市,王克生小兒科診所,3521042494,臺南市北區元寶里開元路479號,23.010165,120.224436,06-2362201
5,臺南市,安田耳鼻喉科診所,3521042305,臺南市北區和順里臨安路2段151號,23.00421,120.200263,06-3583360
5,臺南市,傅耳鼻喉科診所,3521041022,臺南市北區大和里文賢路877號,23.017828,120.193017,06-2507089
5,臺南市,永昌診所,3505350142,臺南市北區勝安里開元路95號,23.006497,120.217501,06-2374841
5,臺南市,風典聯合門診,3521041111,臺南市北區小東路171號,23.000384,120.227152,06-2752882
5,臺南市,王界三小兒科診所,3521042216,臺南市北區文元里文賢路1068號,23.015305,120.193763,06-3583770
5,臺南市,芳德診所,3505350446,臺南市北區裕民里成功路608號,23.002768,120.194727,06-2588740
5,臺南市,第一聯合診所,3521041059,臺南市北區中樓里勝利路421號,23.004746,120.218778,06-2350116
5,臺南市,邱外科診所,3505350473,臺南市北區小北里公園路435之5號,23.008061,120.209719,06-2511916
5,臺南市,潮代診所,3505350366,臺南市北區振興里林森路3段165號,22.664736,120.299111,06-2359595
5,臺南市,陳威文耳鼻喉科診所,3521040909,臺南市北區國興里開元路418號,23.010667,120.225643,06-2750471
5,臺南市,開元寺慈愛醫院,1521041137,臺南市北區北園街89之1號,23.010726,120.222908,06-2384111
5,臺南市,安康耳鼻喉科診所,3521042985,臺南市北區成功里海安路3段718號,23.014982,120.200648,06-2525889
5,臺南市,王俊富耳鼻喉科診所,3521041157,臺南市北區興南里西門路4段156號,23.009246,120.207936,06-2812179
5,臺南市,邱盈禎診所,3521041031,臺南市北區正覺里公園路635號,23.015432,120.21352,06-2520056
5,臺南市,劉伊薰小兒科診所,3505350302,臺南市北區成德里北安路一段259號,23.018995,120.20677,06-2832111
5,臺南市,陳澤彥婦產科醫院,1505350015,臺南市北區中華北路二段101號1、2、3樓,23.019783,120.198375,06-2267301
5,臺南市,雨欣診所,3505350428,臺南市北區成德里北安路一段259號1樓,23.018995,120.20677,06-2832111
5,臺南市,黃仁宏診所,3521041175,臺南市北區東興里小東路347號,22.999075,120.23145,06-2759287
5,臺南市,劉明奇耳鼻喉科診所,3521041004,臺南市北區正覺里公園路599之4號1樓,23.014444,120.212639,06-2826270
5,臺南市,李孟峰內科診所,3521042449,臺南市北區海安路三段356號,23.009426,120.200154,06-2526949
5,臺南市,永昕耳鼻喉科診所,3505350679,臺南市北區文賢路677號,23.013998,120.19364,06-3587366
5,臺南市,曾泌尿科診所,3505350115,臺南市北區海安路三段972號,23.019456,120.199939,06-2525533
5,臺南市,蔡妟倩皮膚科診所,3521042921,臺南市北區公園路375之2號,23.005927,120.210211,06-2826566
5,臺南市,維摩詰診所,3505350204,臺南市北區和緯路五段210號,23.005181,120.181783,06-3501999
5,臺南市,仁欣診所,3505350651,臺南市北區公園路998之1號,23.016895,120.215016,06-2513066
5,臺南市,正思惟診所,3505350393,臺南市北區文賢路261、263號1樓,23.017828,120.193017,06-3507711
5,臺南市,廖泰政診所,3521040972,臺南市北區開元路346號1樓,23.009558,120.224166,06-2093611
5,臺南市,世安家庭診所,3505350731,臺南市北區和緯路二段500號,23.012222,120.201496,06-2510088
5,臺南市,開元骨外科診所,3521042841,臺南市北區林森路三段338號,23.00879,120.223339,06-2361566
5,臺南市,立欣診所,3505350759,臺南市北區育德路467號1樓,23.014718,120.20648,06-2516086
5,臺南市,惠心婦產科診所,3521042690,臺南市北區文賢路508號1樓,23.006792,120.193768,06-3507557
5,臺南市,臺南市中西區衛生所,2321030015,臺南市中西區淺草里環河街94號,22.995076,120.192734,06-2252403
5,臺南市,衛生福利部臺南醫院,0121050011,臺南市中西區中山路125號,22.995819,120.209228,06-2200055
5,臺南市,小天使婦兒診所,3521052930,臺南市中西區大涼里府前一街9巷14號1樓,22.993179,120.187825,06-2930888
5,臺南市,李朝泰小兒科診所,3521030378,臺南市中西區普濟里成功路319號,22.999849,120.200418,06-2256618
5,臺南市,永川醫院,1521050010,臺南市中西區成功路169號,22.998025,120.2063,06-2245771
5,臺南市,郭重德診所,3521050638,臺南市中西區永福里民生路1段90號,22.993744,120.201916,06-2262953
5,臺南市,紀冠廷診所,3521052678,臺南市中西區青年里青年路119號,22.992137,120.208603,06-2263931
5,臺南市,洪敏元耳鼻喉科診所,3521030298,臺南市中西區南廠里大勇街111號,22.989905,120.192742,06-2212257
5,臺南市,湖美耳鼻喉科診所,3521030467,臺南市中西區西賢里湖美街215巷9號,23.003643,120.179648,06-2801561
5,臺南市,張富全診所,3521030494,臺南市中西區民生里永華路一段198號,22.988364,120.191568,06-2220516
5,臺南市,呂宗禧耳鼻喉科診所,3521031722,臺南市中西區青年里民權路1段261號1樓,22.992994,120.206909,06-2282155
5,臺南市,沈俊良診所,3521052801,臺南市中西區青年里青年路43、45號1樓,22.991465,120.211249,06-2213257
5,臺南市,楊介元診所,3505340404,臺南市中西區西湖里和緯路5段129號1、2樓,23.005534,120.183762,06-3587769
5,臺南市,郭宗男婦產科診所,3521030396,臺南市中西區民主里金華路3段124號,22.991962,120.193062,06-2295230
5,臺南市,高惠峰皮膚科診所,3521051153,臺南市中西區法華里府連路41號,22.982472,120.209588,06-2133363
5,臺南市,陳俊達小兒科診所,3505340226,臺南市中西區三民里中山路19、21、21-1號1樓,22.9931,120.205727,06-2221867
5,臺南市,廖健良診所,3521080065,臺南市中西區赤嵌里民生路一段30號1樓,22.993206,120.204007,06-2252983
5,臺南市,康維昌小兒科診所,3521050861,臺南市中西區萬昌里民權路1段8號,22.989363,120.210982,06-2216760
5,臺南市,蘇文彬婦產科診所,3521050218,臺南市中西區小西里西門路1段670號,22.989046,120.197672,06-2155155
5,臺南市,忠群診所,3505340093,臺南市中西區安海里民生路二段403號1樓,22.99745,120.188241,06-2280808
5,臺南市,陸健邦耳鼻喉科診所,3521030387,臺南市中西區安海里金華路3段277號,22.995837,120.193665,06-2209888
5,臺南市,郭綜合醫院,1521031104,臺南市中西區民生路二段22號,22.994862,120.198504,06-2221111
5,臺南市,康健內兒科診所,3521052838,臺南市中西區法華里健康路1段176號1-6樓,22.981476,120.206827,06-2146928
5,臺南市,國泰功醫診所,3505340342,臺南市中西區小西里永福路一段185號2樓,22.986588,120.199994,06-2158500
5,臺南市,十全診所,3521051564,臺南市中西區福安里永福路2段3號,22.9902,120.200252,06-2269719
5,臺南市,康田診所,3505340039,臺南市中西區兌悅里成功路443號1樓,23.000897,120.19685,06-2273570
5,臺南市,方世錝婦產科診所,3521051297,臺南市中西區永福里民生路1段111號,22.993566,120.20173,06-2266592
5,臺南市,世澤居家醫療診所,3505340682,臺南市中西區南美里永福路二段152巷7號,22.99434,120.202759,06-2210147
5,臺南市,大安婦幼醫院,1505340019,臺南市中西區府前里金華路三段167號,22.993065,120.192984,06-2278899
5,臺南市,永和醫院,1521051160,臺南市中西區府前路一段310號,22.990307,120.198916,06-2231191
5,臺南市,奇聖診所,3505340593,臺南市中西區文賢路199號1樓,23.003744,120.193566,06-3584561
5,臺南市,澤康診所,3521080109,臺南市中西區永華一街89號1-3樓,22.990877,120.18919,06-2992112
5,臺南市,陳慧菁婦產科診所,3521051519,臺南市中西區健康路一段98號,22.98147,120.209256,06-2132858
5,臺南市,蔡佳玲婦產科診所,3521051322,臺南市中西區北門路一段25號,22.989681,120.211299,06-2244266
5,臺南市,維仁診所,3521051439,臺南市中西區府前路一段298號 ,22.990283,120.199116,06-2224556
5,臺南市,蔡永隆婦產科診所,3505340655,臺南市中西區中正路304號1樓,22.993537,120.195541,06-2226845
5,臺南市,臺南市安南區衛生所,2321060013,臺南市安南區仁安路70號2樓,23.050087,120.176047,06-2567406
5,臺南市,董哲樑骨外科診所,3521061015,臺南市安南區海佃路一段205號,23.024594,120.191258,06-3584688
5,臺南市,陳本全家庭醫學科診所,3521060983,臺南市安南區安中路三段41號1樓,23.047241,120.182937,06-2558673
5,臺南市,溫聯合診所,3521060634,臺南市安南區安和路一段166號,23.029879,120.213725,06-2562283
5,臺南市,北安診所,3521060812,臺南市安南區北安路二段133號,23.027588,120.204623,06-2503006
5,臺南市,郭文山家庭醫學婦產科診所,3521062316,臺南市安南區海佃路二段648號1樓,23.044011,120.186445,06-2560688
5,臺南市,臺南市立安南醫院-委託中國醫藥大學興建經營,1305370013,臺南市安南區長和路二段66號,23.064232,120.223192,06-3553111
5,臺南市,安南高家醫診所,3505370206,臺南市安南區安中路二段166號,23.046541,120.187398,06-2475699
5,臺南市,魏大倫耳鼻喉科診所,3521062389,臺南市安南區安和路一段356號,23.03328,120.212543,06-2568119
5,臺南市,吳孟輯皮膚科診所,3505370153,臺南市安南區安和路一段80號1樓,23.027484,120.215097,06-2826655
5,臺南市,李宗勳耳鼻喉科診所,3505370162,臺南市安南區海佃路一段282號,23.026344,120.191365,06-2502345
5,臺南市,群康耳鼻喉科診所,3505370180,臺南市安南區安和路一段184號1樓,23.030196,120.213562,06-2565466
5,臺南市,北一診所,3505370064,臺南市安南區安中路一段538號1樓,23.040409,120.20034,06-2468046
5,臺南市,朱嘉生診所,3521060643,臺南市安南區安中路六段620號,23.063652,120.129185,06-2573180
5,臺南市,蔡清祥小兒科診所,3505370108,臺南市安南區同安路46號1樓,23.039262,120.18886,06-2477127
5,臺南市,顏家庭醫學科診所,3521060474,臺南市安南區安和路五段88號1樓,23.064951,120.218636,06-3565814
5,臺南市,陳昱成耳鼻喉科診所,3521062478,臺南市安南區海佃路一段196號1樓,23.02494,120.191692,06-2800178
5,臺南市,鴻仁內科小兒科診所,3521060152,臺南市安南區海佃路一段215-2號,23.024982,120.191197,06-2581853
5,臺南市,蔡添祥耳鼻喉科診所,3521062487,臺南市安南區海佃路一段90號,23.022168,120.192221,06-3587722
5,臺南市,明崑診所,3521060723,臺南市安南區郡安路四段79號1樓,23.027933,120.210436,06-2833360
5,臺南市,十二佃診所,3521060385,臺南市安南區海佃路四段388巷107弄22號,23.066441,120.175737,06-2465658
5,臺南市,明德診所,3521060830,臺南市安南區安和路一段156號,23.028991,120.214228,06-2830034
5,臺南市,長安診所,3521060732,臺南市安南區長溪路三段395號,23.06794,120.196293,06-2472684
5,臺南市,羅景穗診所,3505370251,臺南市安南區安中路四段262號,23.050999,120.167118,06-2452123
5,臺南市,順安耳鼻喉科診所,3505370224,臺南市安南區安和路一段55號,23.027062,120.214733,06-2833973
5,臺南市,許文錦家庭醫學科診所,3521060929,臺南市安南區同安路400號,23.044412,120.193634,06-2455511
5,臺南市,賴俊良骨外科診所,3521060858,臺南市安南區安和路2段267號,23.042511,120.215861,06-3559260
5,臺南市,應達儀內科診所,3521062441,臺南市安南區安和路四段316號,23.057459,120.218791,06-3559216
5,臺南市,長逸小兒科診所,3521062334,臺南市安南區安和路四段525號,23.061295,120.218436,06-3552277
5,臺南市,杏安耳鼻喉科診所,3505370055,臺南市安南區梅安里安中路一段675號１樓,23.041803,120.197306,06-2550296
5,臺南市,禎祿診所,3521062129,臺南市安南區安和路五段215號,23.066986,120.217085,06-3559009
5,臺南市,張銘顯診所,3521060947,臺南市安南區安和路三段92號,23.045579,120.217772,06-3559613
5,臺南市,林志哲診所,3521062245,臺南市安南區海佃路二段742號,23.045293,120.185519,06-2476907
5,臺南市,海佃診所,3505370117,臺南市安南區海佃路二段620號 ,23.043382,120.186845,06-2560202
5,臺南市,育堂診所,3521062325,臺南市安南區同安路1號2、3樓,23.03914,120.188131,06-2477896
5,臺南市,陳建杉耳鼻喉科診所,3521062307,臺南市安南區海佃路三段360號,23.053488,120.178588,06-2450731
5,臺南市,奇安內科診所,3505370126,臺南市安南區北安路三段138號,23.04218,120.203494,06-2471101
5,臺南市,臺南市安平區衛生所,2321070019,臺南市安平區育平路310號,22.994347,120.168083,06-2996885
5,臺南市,吳國堯小兒科診所,3521071520,臺南市安平區文平路438號1樓,22.993589,120.178932,06-2933358
5,臺南市,慶平美耳鼻喉科診所,3521071342,臺南市安平區慶平路559號,22.997395,120.170424,06-2976670
5,臺南市,同心小兒科診所,3521071539,臺南市安平區國平路306號1樓,22.991859,120.171361,06-2993699
5,臺南市,陳建霖內科診所,3521071502,臺南市安平區府前路二段616號1樓,22.993352,120.184265,06-2983577
5,臺南市,穠田聯合診所,3521070327,臺南市安平區永華路二段1059號,22.991444,120.166246,06-2950808
5,臺南市,陽光小兒科診所,3521071422,臺南市安平區華平路501號,22.99349,120.17524,06-2937711
5,臺南市,石門診所,3521070201,臺南市安平區安平路21號,22.998996,120.167862,06-2242666
5,臺南市,黃義盛小兒科診所,3505380140,臺南市安平區民權路四段141號,22.998974,120.182576,06-2599589
5,臺南市,周恭維診所,3521071440,臺南市安平區華平路595號,22.995766,120.175603,06-2938599
5,臺南市,健全診所,3521070149,臺南市安平區平通路444號,22.993366,120.173661,06-2995356
5,臺南市,佳暘骨科診所,3505380024,臺南市安平區華平路545號,22.994547,120.175408,06-2980099
5,臺南市,平安聯合診所,3505380266,臺南市安平區府平路7號,22.986297,120.174118,06-2970500
5,臺南市,維特健康診所,3505380417,臺南市安平區安平路23號,22.999013,120.167811,06-2215566
5,臺南市,宏安耳鼻喉科診所,3505380211,臺南市安平區華平路575號,22.995199,120.175531,06-2986262
5,臺南市,豐盈診所,3505380515,臺南市安平區永華路二段393號,22.9898363,120.1788442,06-2989900
5,臺南市,臺南市永康區衛生所,2341310014,臺南市永康區文化路51號,23.016518,120.261162,06-2326507
5,臺南市,奇美醫療財團法人奇美醫院,1141310019,臺南市永康區中華路901號,23.020606,120.221897,06-2812811
5,臺南市,高雄榮民總醫院臺南分院,0641310018,臺南市永康區復興路427號,22.997218,120.240316,06-3125101
5,臺南市,光田診所,3541311203,臺南市永康區鹽行里中正路535號,23.039603,120.238924,06-2425866
5,臺南市,史地分小兒科診所,3541312997,臺南市永康區大橋一街57號,23.016926,120.227418,06-3039099
5,臺南市,永大診所,3541312577,臺南市永康區中山路17號,23.026914,120.256887,06-2310932
5,臺南市,許進賢耳鼻喉科診所,3541311098,臺南市永康區民族路376號,23.007929,120.266668,06-2724321
5,臺南市,復華耳鼻喉科診所,3541312424,臺南市永康區復國一路469號,23.014842,120.245053,06-2025392
5,臺南市,蔡尚均小兒科診所,3541312960,臺南市永康區中華路675之1號,23.015964,120.228954,06-3020188
5,臺南市,利民內科診所,3541311249,臺南市永康區中正路258之2號,23.03122,120.250197,06-2039513
5,臺南市,丞康小兒科診所,3541310715,臺南市永康區中山北路30號,23.026013,120.257971,06-2332400
5,臺南市,中正耳鼻喉科診所,3541313172,臺南市永康區正強街231號,23.029662,120.251574,06-2333566
5,臺南市,仁享診所,3541311301,臺南市永康區富強路一段20號,23.014019,120.272283,06-2719351
5,臺南市,永慶診所,3541312862,臺南市永康區復國一路198號,23.006328,120.246246,06-3133996
5,臺南市,王建章婦產科診所,3541312657,臺南市永康區中華路580號,23.012968,120.231301,06-2336605
5,臺南市,杏新耳鼻喉科診所,3505310264,臺南市永康區中山南路12-2號,23.011683,120.226952,06-3029066
5,臺南市,阮嵩翔耳鼻喉科診所,3541312871,臺南市永康區大灣路930號1樓,22.999642,120.255268,06-2728333
5,臺南市,成美診所,3505310068,臺南市永康區中山南路166號,23.009423,120.233076,06-3039028
5,臺南市,黃建雄耳鼻喉科診所,3505310120,臺南市永康區中華路842號1樓,23.01864,120.226365,06-3038262
5,臺南市,永康姜林診所,3505310031,臺南市永康區中華路219號1樓,23.005206,120.235197,06-3127738
5,臺南市,翁韶嶽耳鼻喉科診所,3541312808,臺南市永康區中華二路383號,23.008306,120.231531,06-3135216
5,臺南市,昕安內科診所,3541312488,臺南市永康區永大路二段1010、1012號,23.027082,120.260825,06-2725237
5,臺南市,楊燿郎耳鼻喉科,3541312497,臺南市永康區中山路83號,23.029796,120.256075,06-3013101
5,臺南市,怡人診所,3541312620,臺南市永康區復興路15號,22.998494,120.25004,06-2720777
5,臺南市,龍潭診所,3541312586,臺南市永康區自強路469號,23.032509,120.257343,06-2317186
5,臺南市,李俊杰診所,3541313029,臺南市永康區中山北路91號,23.026821,120.259018,06-2320399
5,臺南市,永德康內科診所,3505310335,臺南市永康區中山路118號1樓,23.029218,120.256516,06-2032258
5,臺南市,鄭飛良診所,3541310788,臺南市永康區大灣路390號1樓,23.000789,120.261309,06-2733337
5,臺南市,滕內科診所,3541311070,臺南市永康區永大路二段215號,23.0078,120.261943,06-2715857
5,臺南市,張耀仁小兒科診所,3541311123,臺南市永康區復國一路447號,23.014417,120.245417,06-2010199
5,臺南市,侯嘉修內科診所,3541310948,臺南市永康區中山南路33號,23.011889,120.226766,06-2027111
5,臺南市,德安小兒科診所,3541312559,臺南市永康區永大路二段1538號1樓,23.02544,120.261018,06-2032000
5,臺南市,富ㄦ康聯合診所,3505310433,臺南市永康區中山路42-1號,23.029212,120.256244,06-2318600
5,臺南市,大灣健全診所,3505310406,臺南市永康區大灣路276號1樓,23.007625,120.267821,06-2739652
5,臺南市,顏大翔內科診所,3541312415,臺南市永康區大灣路868號,22.999928,120.256631,06-2730320
5,臺南市,楊寧娟內科診所,3505310013,臺南市永康區永大路二段153號,23.000716,120.258878,06-2721231
5,臺南市,鄭耳鼻喉科診所,3541310902,臺南市永康區永大路二段153號,23.005341,120.261143,06-2721231
5,臺南市,林獻諒小兒科診所,3541310813,臺南市永康區六合里中華路347號,23.008213,120.233726,06-3134761
5,臺南市,康橋診所,3505310077,臺南市永康區東橋里東橋一路156號,23.018111,120.234319,06-3036759
5,臺南市,中華誠康診所,3505310595,臺南市永康區西橋里中華路777號,23.018492,120.226014,06-3029110
5,臺南市,黃仲銘診所,3541312915,臺南市永康區大灣五街37號,23.006806,120.265974,06-2733268
5,臺南市,柯俊良診所,3505310200,臺南市永康區中華西街44號１樓,23.013576,120.227343,06-2333521
5,臺南市,隆安小兒科診所,3541313046,臺南市永康區大橋二街269號,23.00841,120.237709,06-3021686
5,臺南市,周劍文診所,3505310273,臺南市永康區小東路423巷2號1樓,22.999075,120.233146,06-3110218
5,臺南市,亮心診所,3505310040,臺南市永康區振興路50號1樓,23.011723,120.233864,06-3035160
5,臺南市,三愛診所,3541312899,臺南市永康區建國里復國路62號,23.001086,120.246566,06-3130970
5,臺南市,禾馨診所,3541312835,臺南市永康區忠孝路392號,23.0180187,120.243697,06-2019993
5,臺南市,曾竣永診所,3505310773,臺南市永康區東橋十街172號1樓,23.0234329,120.2351939,06-3029099
5,臺南市,和家診所,3505310700,臺南市永康區東橋一路135號1樓,23.0183204,120.2337697,06-3029313
5,臺南市,臺南市仁德區衛生所,2341270015,臺南市仁德區中山路606巷2號,22.972778,120.251461,06-2704153
5,臺南市,慈安診所,3541271580,臺南市仁德區太子路352-1號１樓,22.991485,120.257434,06-2739003
5,臺南市,泓仁診所,3541271697,臺南市仁德區中山路255號,22.970375,120.261368,06-2497031
5,臺南市,崇仁內科診所,3541271704,臺南市仁德區中山路515號,22.971232,120.253863,06-2793311
5,臺南市,黃怡方診所,3541270234,臺南市仁德區中正路二段683號,22.96017,120.253225,06-2794079
5,臺南市,林泰盟耳鼻喉科診所,3505270032,臺南市仁德區中山路362號1樓,22.97109,120.257481,06-2495278
5,臺南市,嘉大診所,3505270014,臺南市仁德區中正路一段179號1樓,22.920918,120.234808,06-2668716
5,臺南市,協和家醫科診所,3505270087,臺南市仁德區中正路三段79號1樓,22.973896,120.252574,06-2701507
5,臺南市,德南家醫科診所,3541271651,臺南市仁德區中正路二段464號,22.953961,120.252289,06-2798071
5,臺南市,趙俊凱耳鼻喉科診所,3541270501,臺南市仁德區中正路二段1092號,22.969185,120.25251,06-2491886
